Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,state
TGSRTC - 7040,e-SUP LUXURY (2+2),16:40,19:40,03h 00m,INR 283,43 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,TSRTC
TGSRTC - 8030,Super Luxury (Non AC Seater 2+2 Push Back),16:00,21:10,05h 10m,INR 429,30 Seats available,"3.4
9",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
TGSRTC - 8017,Super Luxury (Non AC Seater 2+2 Push Back),16:15,21:35,05h 20m,INR 429,29 Seats available,"2.3
5",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
TGSRTC - 8139,Super Luxury (Non AC Seater 2+2 Push Back),16:30,21:40,05h 10m,INR 429,31 Seats available,"4.4
15",https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,Hyderabad to Mancherial,TSRTC
TGSRTC - 64828,Super Luxury (Non AC Seater 2+2 Push Back),16:15,22:50,06h 35m,INR 453,30 Seats available,"3.1
10",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
TGSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),17:30,01:30,08h 00m,INR 456,31 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
TGSRTC - 64363,Super Luxury (Non AC Seater 2+2 Push Back),18:00,23:55,05h 55m,INR 453,29 Seats available,"2.3
5",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,TSRTC
TGSRTC - 7904,Super Luxury (Non AC Seater 2+2 Push Back),15:40,22:10,06h 30m,INR 504,16 Seats available,"3.7
17",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
TGSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),15:45,22:45,07h 00m,INR 611,27 Seats available,"1.3
10",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
TGSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),15:50,21:20,05h 30m,INR 611,38 Seats available,"3.0
43",https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hyderabad to Adilabad,TSRTC
TGSRTC - 7894,Super Luxury (Non AC Seater 2+2 Push Back),15:35,20:00,04h 25m,INR 376,30 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
TGSRTC - 7904,Super Luxury (Non AC Seater 2+2 Push Back),15:40,20:20,04h 40m,INR 376,16 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
TGSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),15:45,21:20,05h 35m,INR 456,29 Seats available,"2.2
23",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,TSRTC
TGSRTC - 1953,LAHARI A/C SLEEPER CUM SEATER,15:45,23:00,07h 15m,INR 627,31 Seats available,"4.4
37",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
TGSRTC - 8798,RAJDHANI (A.C. Semi Sleeper),15:45,23:15,07h 30m,INR 627,1 Seat available,"3.7
15",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
TGSRTC - 1320,LAHARI A/C SLEEPER CUM SEATER,15:55,23:50,07h 55m,INR 627,41 Seats available,"2.3
31",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,TSRTC
TGSRTC - 9506,RAJDHANI (A.C. Semi Sleeper),15:45,18:50,03h 05m,INR 343,24 Seats available,"4.4
34",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
TGSRTC - 7051,e-SUP LUXURY (2+2),15:50,18:50,03h 00m,INR 283,36 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),16:30,19:50,03h 20m,INR 283,24 Seats available,"3.6
8",https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Karimnagar to Hyderabad,TSRTC
APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,04:00,09h 30m,INR 522,26 Seats available,"3.6
20",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,03:15,08h 30m,INR 524,29 Seats available,"4.2
10",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:00,09h 00m,INR 522,28 Seats available,"3.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
APSRTC - 48821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:15,09h 15m,INR 555,32 Seats available,"3.9
30",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,TSRTC
TGSRTC - 8798,RAJDHANI (A.C. Semi Sleeper),15:45,22:15,06h 30m,INR 548,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
TGSRTC - 1320,LAHARI A/C SLEEPER CUM SEATER,15:55,22:40,06h 45m,INR 548,37 Seats available,"2.7
30",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
TGSRTC - 8735,Super Luxury (Non AC Seater 2+2 Push Back),16:20,23:10,06h 50m,INR 451,30 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,TSRTC
APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,06:50,13h 35m,INR 1041,27 Seats available,"4.1
47",https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,09:50,14h 20m,INR 1041,32 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,10:30,14h 30m,INR 1073,30 Seats available,"4.0
26",https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:40,09:05,12h 25m,INR 1599,37 Seats available,"4.4
51",https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Hyderabad to Visakhapatnam,TSRTC
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,INR 483,29 Seats available,"4.0
43",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,INR 451,32 Seats available,"3.4
55",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,INR 767,43 Seats available,"4.5
68",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
APSRTC - 4189,INDRA(A.C. Seater),20:40,04:45,08h 05m,INR 585,37 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),TSRTC
TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),15:40,03:20,11h 40m,INR 732,20 Seats available,"1.9
36",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),15:45,04:30,12h 45m,INR 732,24 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
TGSRTC - 2855,Lahari A/C sleeper,16:00,05:45,13h 45m,INR 1114,16 Seats available,"3.2
22",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,TSRTC
TGSRTC - 1952,LAHARI A/C SLEEPER CUM SEATER,16:20,21:45,05h 25m,INR 548,34 Seats available,"3.0
38",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
TGSRTC - 8919,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:45,06h 15m,INR 451,32 Seats available,3.8,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
TGSRTC - 6914,Super Luxury (Non AC Seater 2+2 Push Back),16:50,23:05,06h 15m,INR 451,31 Seats available,"3.5
9",https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Kothagudem to Hyderabad,TSRTC
APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:45,06h 15m,INR 451,33 Seats available,"4.0
20",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:40,05h 40m,INR 483,32 Seats available,"2.9
23",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:02,05h 47m,INR 483,17 Seats available,"4.2
28",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,INR 483,8 Seats available,"3.8
13",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
,,,,,,,,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad,TSRTC
TGSRTC - 8449,Super Luxury (Non AC Seater 2+2 Push Back),17:45,21:00,03h 15m,INR 245,30 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8384,Super Luxury (Non AC Seater 2+2 Push Back),20:50,01:30,04h 40m,INR 245,28 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8352,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:00,04h 00m,INR 245,30 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
TGSRTC - 8365,Super Luxury (Non AC Seater 2+2 Push Back),21:20,02:00,04h 40m,INR 245,30 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,TSRTC
